signal_id,true_label,agent_action,route_taken,agent_confidence,label_match,is_quarantined,high_risk_hits,max_risk_score,ml_risk_prob,ml_shannon_entropy,rag_similarity,structural_hallucination_rate,calibration_error,flag_epistemic_uncertainty,flag_retrieval_uncertainty,flag_structural_hallucination,flag_overconfident_llm
PF-676789,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9484491870367009,0.292948527159132,0.18600000000000005,0.0,0.0015508129632990642,True,False,False,False
PF-877629,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9593701027573683,0.24517282814896124,0.20009999999999994,0.0,0.009370102757368381,False,False,False,False
PF-921190,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9349600502799494,0.3471349339514176,0.21730000000000005,0.0,0.015039949720050516,True,False,False,False
PF-340479,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9351462745688494,0.34641839545894015,0.10719999999999996,0.0,0.0148537254311506,True,False,False,False
PF-919007,VALID,VALID,ESCALATION_RAG_LLM,0.8824,True,False,5,0.95,0.8823753973370051,0.5224940934306499,0.3435,0.0,2.460266299486591e-05,True,False,False,False
PF-958823,VALID,VALID,ESCALATION_RAG_LLM,0.9424,True,False,4,0.95,0.942402099218159,0.3178347433649966,0.29179999999999995,0.0,2.099218158968519e-06,True,False,False,False
PF-339029,VALID,VALID,ESCALATION_RAG_LLM,0.9492,True,False,5,0.9,0.9492215479090754,0.28969460737799146,0.36760000000000004,0.0,2.1547909075381178e-05,True,False,False,False
PF-334924,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.5606678022785191,0.9893538715369198,0.34709999999999996,0.0,0.38933219772148087,True,False,False,True
PF-919380,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9501945714082286,0.28556985624765824,0.17200000000000004,0.0,0.00019457140822864982,False,False,False,False
PF-206877,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.955787574434266,0.26128332674682786,0.2732,0.0,0.00578757443426603,False,False,False,False
PF-575299,VALID,VALID,ESCALATION_RAG_LLM,0.9509,True,False,5,0.96,0.9508619745118674,0.2827240065124114,0.037699999999999956,0.0,3.802548813258699e-05,False,True,False,False
PF-879006,VALID,VALID,ESCALATION_RAG_LLM,0.9363,True,False,5,0.95,0.9363304697824489,0.34184255135073965,0.39759999999999995,0.0,3.0469782448916405e-05,True,False,False,False
PF-140090,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9555381626446011,0.26238820010545977,0.10389999999999999,0.0,0.005538162644601163,False,False,False,False
PF-826079,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9473064833407232,0.29773046905369577,0.16659999999999997,0.0,0.002693516659276751,True,False,False,False
PF-773771,VALID,VALID,ESCALATION_RAG_LLM,0.9327,True,False,5,0.95,0.9326526496572473,0.35594558482750066,0.1362,0.0,4.7350342752716656e-05,True,False,False,False
PF-417077,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9572514595264819,0.2547552445758616,0.3123,0.0,0.007251459526481985,False,False,False,False
PF-386643,PHISHING,SPAM,ESCALATION_RAG_LLM,0.85,False,False,5,0.95,0.7694220491600235,0.7790174419286324,0.18889999999999996,0.0,0.08057795083997643,True,False,False,False
PF-621656,VALID,VALID,ESCALATION_RAG_LLM,0.9432,True,False,5,0.9,0.9432076353265265,0.31457795539972455,0.2571,0.0,7.635326526478359e-06,True,False,False,False
PF-725489,VALID,VALID,ESCALATION_RAG_LLM,0.9443,True,False,5,0.9,0.9442893633344172,0.3101769870717816,0.3156,0.0,1.0636665582874905e-05,True,False,False,False
PF-504242,VALID,VALID,ESCALATION_RAG_LLM,0.945,True,False,5,0.9,0.9449656269572925,0.30740936955720144,0.28500000000000003,0.0,3.437304270748065e-05,True,False,False,False
PF-582659,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9596457770553596,0.24391393760019509,0.20199999999999996,0.0,0.009645777055359628,False,False,False,False
PF-209707,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.96,0.8987975601446473,0.4727956902461582,0.09570000000000001,0.0,0.051202439855352666,True,True,False,False
PF-971598,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9202262744678258,0.401381395854936,0.30110000000000003,0.0,0.029773725532174167,True,False,False,False
PF-287828,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.95,0.9602719035588052,0.2410441296245774,0.12990000000000002,0.0,0.010271903558805251,False,False,False,False
PF-201703,VALID,VALID,ESCALATION_RAG_LLM,0.9538,True,False,4,0.95,0.9538240536295303,0.2699250007149886,0.2871,0.0,2.4053629530285114e-05,False,False,False,False
PF-984330,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.9579318433093009,0.2516955547529478,0.16590000000000005,0.0,0.007931843309300968,False,False,False,False
PF-798034,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9599422766601805,0.24255678586811236,0.31910000000000005,0.0,0.009942276660180549,False,False,False,False
PF-881996,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9595625573168087,0.2442942652285759,0.3587,0.0,0.009562557316808773,False,False,False,False
PF-775285,VALID,VALID,ESCALATION_RAG_LLM,0.8935,True,False,5,0.95,0.8934759956750211,0.4893414440916488,0.20240000000000002,0.0,2.4004324978843528e-05,True,False,False,False
PF-259688,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9592,True,False,5,0.95,0.9591724365347093,0.2460737555114414,0.22450000000000003,0.0,2.7563465290758593e-05,False,False,False,False
PF-656730,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9596,True,False,5,0.95,0.9595613881739388,0.24429960656470953,0.19330000000000003,0.0,3.861182606124114e-05,False,False,False,False
PF-598997,VALID,VALID,ESCALATION_RAG_LLM,0.9458,True,False,5,0.95,0.9458479158958343,0.3037794944131926,0.021599999999999953,0.0,4.791589583430511e-05,True,True,False,False
PF-508192,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9221275827797802,0.39463779156002204,0.3006,0.0,0.027872417220219714,True,False,False,False
PF-412020,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.9521937756120198,0.2770038356176492,0.10599999999999998,0.0,0.0021937756120198326,False,False,False,False
PF-503213,VALID,VALID,ESCALATION_RAG_LLM,0.899,True,False,5,0.95,0.8990186626205455,0.4720986632121553,0.31279999999999997,0.0,1.8662620545506492e-05,True,False,False,False
PF-520453,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9568,True,False,5,0.95,0.9568240050623945,0.25666914616044956,0.22660000000000002,0.0,2.40050623945276e-05,False,False,False,False
PF-277580,VALID,VALID,ESCALATION_RAG_LLM,0.8709,True,False,5,0.95,0.8708503652774434,0.5551014344207511,0.24239999999999995,0.0,4.963472255659074e-05,True,False,False,False
PF-253329,VALID,VALID,ESCALATION_RAG_LLM,0.92,True,False,4,0.96,0.9199965100643785,0.4021914870872876,0.18169999999999997,0.0,3.489935621492357e-06,True,False,False,False
PF-911714,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9376817033101056,0.336579764834355,0.26080000000000003,0.0,0.01231829668989437,True,False,False,False
PF-431675,SPAM,VALID,ESCALATION_RAG_LLM,0.8736,False,False,5,0.95,0.8735683820719397,0.5475700297971153,0.2146,0.0,3.16179280603901e-05,True,False,False,False
PF-869048,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9557730079539454,0.26134791332022134,0.14939999999999998,0.0,0.005773007953945419,False,False,False,False
PF-772237,VALID,VALID,ESCALATION_RAG_LLM,0.9574,True,False,5,0.9,0.9574129204973426,0.25403063994830577,0.25249999999999995,0.0,1.2920497342583381e-05,False,False,False,False
PF-776589,VALID,VALID,ESCALATION_RAG_LLM,0.6238,True,False,4,0.95,0.6238220476217361,0.9552978444843051,0.2603,0.0,2.204762173607655e-05,True,False,False,False
PF-450511,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.7746796257823299,0.7697640390850805,0.22409999999999997,0.0,0.1753203742176701,True,False,False,False
PF-363088,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9593060054461368,0.24546513036562503,0.19489999999999996,0.0,0.0093060054461368,False,False,False,False
PF-898655,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9599490237776039,0.2425258643559146,0.15980000000000005,0.0,0.009949023777603982,False,False,False,False
PF-569798,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9572512349976283,0.2547562515758538,0.32320000000000004,0.0,0.007251234997628364,False,False,False,False
PF-203101,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.95,0.9156147403104488,0.41744550807079905,0.20399999999999996,0.0,0.034385259689551195,True,False,False,False
PF-947647,VALID,VALID,ESCALATION_RAG_LLM,0.9574,True,False,4,0.95,0.9573606721391261,0.2542652209475087,0.29159999999999997,0.0,3.932786087390561e-05,False,False,False,False
PF-423456,VALID,VALID,ESCALATION_RAG_LLM,0.9451,True,False,5,0.95,0.9450634122255557,0.3070081356683867,0.3326,0.0,3.658777444437433e-05,True,False,False,False
PF-980346,VALID,VALID,ESCALATION_RAG_LLM,0.9076,True,False,5,0.9,0.9075661940271313,0.4445417907881397,0.4434,0.0,3.380597286861686e-05,True,False,False,False
PF-569075,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.895014163248808,0.48460395253122257,0.2704,0.0,0.05498583675119195,True,False,False,False
PF-948371,VALID,VALID,ESCALATION_RAG_LLM,0.9549,True,False,5,0.9,0.9548783392800231,0.2653010057930619,0.23340000000000005,0.0,2.166071997689034e-05,False,False,False,False
PF-206050,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9477109673548888,0.29604215550845964,0.3356,0.0,0.0022890326451111553,True,False,False,False
PF-144211,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,4,0.95,0.9590817254499934,0.24648671818641094,0.041100000000000025,0.0,0.009081725449993416,False,True,False,False
PF-396864,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.8428820715126518,0.62736992448079,0.062100000000000044,0.0,0.10711792848734814,True,True,False,False
PF-686853,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9534042302824562,0.27175612473215804,0.13529999999999998,0.0,0.0034042302824562887,False,False,False,False
PF-650754,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,4,0.95,0.9564243883329845,0.2584526336231741,0.35819999999999996,0.0,0.006424388332984532,False,False,False,False
PF-748151,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.951529835581372,0.27986243579685377,0.17500000000000004,0.0,0.0015298355813720965,False,False,False,False
PF-537714,VALID,VALID,ESCALATION_RAG_LLM,0.9578,True,False,5,0.96,0.9577988725971097,0.2522948198056056,0.2833,0.0,1.1274028902663602e-06,False,False,False,False
PF-916364,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9607573563304609,0.23880889799746774,0.20179999999999998,0.0,0.010757356330460932,False,False,False,False
PF-815462,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9493467100136886,0.28916563087925684,0.28559999999999997,0.0,0.0006532899863113117,True,False,False,False
PF-484285,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9580897079109593,0.25098327729720676,0.10029999999999994,0.0,0.00808970791095931,False,False,False,False
PF-199429,VALID,VALID,ESCALATION_RAG_LLM,0.85,True,False,5,0.95,0.5132829290898693,0.9994908528255686,0.1593,0.0,0.3367170709101307,True,False,False,True
PF-166882,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.959173445414715,0.2460691608767699,0.14659999999999995,0.0,0.009173445414715098,False,False,False,False
PF-724029,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.746252509318968,0.8171639063904736,0.1704,0.0,0.20374749068103193,True,False,False,True
PF-499230,VALID,VALID,ESCALATION_RAG_LLM,0.9428,True,False,5,0.9,0.9428275344569735,0.31611686928260085,0.4273,0.0,2.7534456973565824e-05,True,False,False,False
PF-884056,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9561988693287006,0.25945668058246424,0.2228,0.0,0.006198869328700618,False,False,False,False
PF-115847,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8517410634636065,0.6054660878523325,0.28069999999999995,0.0,0.0982589365363935,True,False,False,False
PF-912701,SPAM,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.6568566188434591,0.9277949892611153,0.2562,0.0,0.2931433811565408,True,False,False,True
PF-505033,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9591705926909951,0.2460821526354403,0.3217,0.0,0.009170592690995183,False,False,False,False
PF-413085,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,4,0.95,0.9288155650207122,0.3703282655242907,0.21589999999999998,0.0,0.02118443497928779,True,False,False,False
PF-634370,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.9406902563350582,0.3246987436415227,0.119,0.0,0.00930974366494175,True,False,False,False
PF-727429,SPAM,VALID,ESCALATION_RAG_LLM,0.7362,False,False,5,0.96,0.7361942805515134,0.832435123801464,0.18300000000000005,0.0,5.719448486596335e-06,True,False,False,False
PF-647723,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.96,0.9498589091564247,0.28699599875400844,0.20640000000000003,0.0,0.00014109084357527557,True,False,False,False
PF-749166,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.7786327420647717,0.7626562291100474,0.27780000000000005,0.0,0.17136725793522822,True,False,False,False
PF-693337,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9584968118832867,0.24914230408608234,0.24680000000000002,0.0,0.00849681188328677,False,False,False,False
PF-636673,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.8444372926153667,0.6235876624899455,0.23299999999999998,0.0,0.10556270738463325,True,False,False,False
PF-715825,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9592777400352972,0.24559398053340367,0.2915,0.0,0.009277740035297244,False,False,False,False
PF-457990,VALID,VALID,ESCALATION_RAG_LLM,0.9294,True,False,5,0.95,0.929402581055606,0.36814915682700955,0.3276,0.0,2.5810556060212875e-06,True,False,False,False
PF-470442,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9425622669054062,0.3171885652525126,0.10629999999999995,0.0,0.007437733094593724,True,False,False,False
PF-429565,VALID,VALID,ESCALATION_RAG_LLM,0.9402,True,False,5,0.9,0.9402332229731215,0.32651841457151143,0.45430000000000004,0.0,3.322297312147171e-05,True,False,False,False
PF-494417,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.96,0.5911846307122728,0.9758742437458068,0.2852,0.0,0.35881536928772717,True,False,False,True
PF-815520,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9560978772886489,0.2599057449770971,0.16210000000000002,0.0,0.006097877288648967,False,False,False,False
PF-335549,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9545067050126121,0.26693516309461784,0.30010000000000003,0.0,0.004506705012612189,False,False,False,False
PF-591772,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9572381603487493,0.2548148876173293,0.28400000000000003,0.0,0.007238160348749356,False,False,False,False
PF-948763,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9573204539225374,0.25444572414286554,0.18020000000000003,0.0,0.00732045392253744,False,False,False,False
PF-123729,VALID,VALID,ESCALATION_RAG_LLM,0.9514,True,False,5,0.95,0.9513847123098537,0.2804854227725516,0.2731,0.0,1.5287690146359445e-05,False,False,False,False
PF-820126,VALID,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.5395194874252945,0.9954889231827737,0.31720000000000004,0.0,0.4104805125747054,True,False,False,True
PF-683346,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.96,0.9494733423388153,0.2886299624343612,0.22609999999999997,0.0,0.0005266576611846485,True,False,False,False
PF-654419,VALID,VALID,ESCALATION_RAG_LLM,0.829,True,False,5,0.95,0.8289721480793184,0.6600506763089469,0.31920000000000004,0.0,2.7851920681554176e-05,True,False,False,False
PF-330652,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.793557110556779,0.73462820686753,0.3075,0.0,0.15644288944322093,True,False,False,False
PF-809855,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.957912541130011,0.25178258397577447,0.20379999999999998,0.0,0.007912541130011053,False,False,False,False
PF-294490,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9474042726675346,0.29732273177495294,0.22619999999999996,0.0,0.0025957273324653807,True,False,False,False
PF-385439,VALID,VALID,ESCALATION_RAG_LLM,0.9431,True,False,5,0.95,0.9430735566472918,0.31512124251681967,0.21999999999999997,0.0,2.644335270829412e-05,True,False,False,False
PF-882390,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9581046245982376,0.2509159276745051,0.3409,0.0,0.008104624598237686,False,False,False,False
PF-709878,VALID,VALID,ESCALATION_RAG_LLM,0.9513,True,False,5,0.9,0.951338720920145,0.28068271800703914,0.27890000000000004,0.0,3.872092014500783e-05,False,False,False,False
PF-416728,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9548575619748098,0.26539248986886466,0.24350000000000005,0.0,0.004857561974809799,False,False,False,False
PF-678274,VALID,VALID,ESCALATION_RAG_LLM,0.9277,True,False,5,0.9,0.9276751318661337,0.374540315119801,0.3519,0.0,2.486813386626263e-05,True,False,False,False
PF-675053,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.96,0.8947012436496576,0.4855706599498816,0.13319999999999999,0.0,0.055298756350342315,True,False,False,False
PF-328163,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9545603308360336,0.26669964273309166,0.33940000000000003,0.0,0.004560330836033688,False,False,False,False
PF-653478,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8390061920041606,0.6366817667720857,0.21150000000000002,0.0,0.11099380799583936,True,False,False,False
PF-474568,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.9526723927609128,0.27493448966400835,0.10160000000000002,0.0,0.027327607239087226,False,False,False,False
PF-827392,VALID,VALID,ESCALATION_RAG_LLM,0.9546,True,False,4,0.95,0.9546307212766475,0.266390348308825,0.3909,0.0,3.072127664749402e-05,False,False,False,False
PF-438263,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.934726720630635,0.3480315595729852,0.2621,0.0,0.015273279369364956,True,False,False,False
PF-580022,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.5911984589802266,0.9758668843332858,0.20179999999999998,0.0,0.35880154101977335,True,False,False,True
PF-643634,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9558732953884127,0.26090310027675223,0.33740000000000003,0.0,0.005873295388412747,False,False,False,False
PF-798259,VALID,VALID,ESCALATION_RAG_LLM,0.8442,True,False,5,0.95,0.8441618166518469,0.6242595434239636,0.18979999999999997,0.0,3.818334815308688e-05,True,False,False,False
PF-954719,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.944835923242136,0.3079411624731669,0.3145,0.0,0.03516407675786393,True,False,False,False
PF-848867,VALID,VALID,ESCALATION_RAG_LLM,0.8939,True,False,4,0.96,0.8938995819628902,0.4880404138305222,0.3248,0.0,4.180371098172486e-07,True,False,False,False
PF-579112,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.5805039028468256,0.9812184938494048,0.22550000000000003,0.0,0.36949609715317433,True,False,False,True
PF-404339,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9518,True,False,5,0.95,0.9517540621844502,0.2788985770814137,0.22560000000000002,0.0,4.593781554973475e-05,False,False,False,False
PF-851257,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9585485277692215,0.24890800952065467,0.29179999999999995,0.0,0.008548527769221548,False,False,False,False
PF-484625,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9516270628757795,0.2794446888431842,0.18769999999999998,0.0,0.001627062875779517,False,False,False,False
PF-579027,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.5643618619187841,0.9880141885790372,0.15790000000000004,0.0,0.38563813808121583,True,False,False,True
PF-436642,VALID,VALID,ESCALATION_RAG_LLM,0.9529,True,False,5,0.9,0.9528815493883678,0.27402788410825574,0.4696,0.0,1.8450611632192526e-05,False,False,False,False
PF-663511,VALID,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.6673804261162553,0.9175804202982667,0.23709999999999998,0.0,0.2826195738837447,True,False,False,True
PF-451999,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8808666819261789,0.526864473170417,0.1694,0.0,0.06913331807382106,True,False,False,False
PF-310795,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.8464220738797642,0.6187221080667534,0.22729999999999995,0.0,0.10357792612023575,True,False,False,False
PF-256247,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9045709550640383,0.45433622490944964,0.06789999999999996,0.0,0.04542904493596167,True,True,False,False
PF-598993,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9576784361942088,0.25283705121736877,0.2743,0.0,0.007678436194208826,False,False,False,False
PF-137869,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9525817671622131,0.27532687832161323,0.20020000000000004,0.0,0.0025817671622131444,False,False,False,False
PF-451081,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.925109395405443,0.3839149169889843,0.2953,0.0,0.024890604594556942,True,False,False,False
PF-950867,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9564,True,False,5,0.95,0.9563704130543962,0.25869310019593666,0.12939999999999996,0.0,2.958694560384334e-05,False,False,False,False
PF-657338,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9602707220822687,0.2410495587326245,0.2581,0.0,0.010270722082268757,False,False,False,False
PF-654926,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.948529683037914,0.2926102272924722,0.20930000000000004,0.0,0.0014703169620859935,True,False,False,False
PF-194270,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.6548037567115951,0.9297045683876195,0.1714,0.0,0.2951962432884049,True,False,False,True
PF-739993,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.957251741753591,0.254753978799735,0.06230000000000002,0.0,0.007251741753591001,False,True,False,False
PF-602488,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9561458715116959,0.25969238086104696,0.051100000000000034,0.0,0.006145871511695988,False,True,False,False
PF-232334,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.900769628258857,0.4665511713713477,0.08420000000000005,0.0,0.049230371741142975,True,True,False,False
PF-653074,VALID,VALID,ESCALATION_RAG_LLM,0.6435,True,False,5,0.96,0.643543106594995,0.9397027847267951,0.2077,0.0,4.310659499506819e-05,True,False,False,False
PF-648325,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.8650251547001998,0.5709255480934167,0.1421,0.0,0.08497484529980015,True,False,False,False
PF-941694,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9571207224402561,0.2553412929824757,0.32909999999999995,0.0,0.007120722440256189,False,False,False,False
PF-246524,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.95990533893381,0.2427260383203761,0.23450000000000004,0.0,0.00990533893381007,False,False,False,False
PF-915195,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9582308318268936,0.25034577509532374,0.357,0.0,0.008230831826893659,False,False,False,False
PF-135931,VALID,VALID,ESCALATION_RAG_LLM,0.85,True,False,5,0.95,0.4638968381505552,0.9962357971435079,0.2965,0.0,0.31389683815055525,True,False,False,True
PF-694456,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9540744197829367,0.2688302453424598,0.02080000000000004,0.0,0.004074419782936767,False,True,False,False
PF-836514,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9586485967978545,0.24845437916646307,0.20430000000000004,0.0,0.008648596797854569,False,False,False,False
PF-169129,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.7098164112364603,0.8689582820185953,0.2672,0.0,0.24018358876353962,True,False,False,True
PF-239354,VALID,VALID,ESCALATION_RAG_LLM,0.9445,True,False,5,0.9,0.9445292181724613,0.3091968208383851,0.22529999999999994,0.0,2.9218172461265013e-05,True,False,False,False
PF-733732,VALID,SPAM,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9358234899975778,0.34380569036956304,0.16500000000000004,0.0,0.014176510002422149,True,False,False,False
PF-896510,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9566913316488516,0.25726188293148383,0.32589999999999997,0.0,0.006691331648851606,False,False,False,False
PF-140901,VALID,VALID,ESCALATION_RAG_LLM,0.9209,True,False,5,0.95,0.9208914232545938,0.3990303904183223,0.22629999999999995,0.0,8.57674540621911e-06,True,False,False,False
PF-178720,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.7231020607942646,0.8511895256971942,0.266,0.0,0.2268979392057353,True,False,False,True
PF-188005,VALID,VALID,ESCALATION_RAG_LLM,0.7444,True,False,5,0.96,0.7444434810442964,0.8199667962862099,0.1684,0.0,4.348104429641175e-05,True,False,False,False
PF-211396,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,4,0.95,0.9483100122178593,0.2935329851066777,0.356,0.0,0.0016899877821406895,True,False,False,False
PF-464783,PHISHING,SPAM,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9486958081510118,0.29191144901580746,0.13190000000000002,0.0,0.0013041918489881121,True,False,False,False
PF-402242,VALID,VALID,ESCALATION_RAG_LLM,0.8948,True,False,5,0.95,0.8947888266328672,0.48530023974795927,0.2702,0.0,1.1173367132855105e-05,True,False,False,False
PF-735399,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8038189512761339,0.7142241225897008,0.21419999999999995,0.0,0.14618104872386606,True,False,False,False
